,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
911,LP006420,Female,Yes,0,Graduate,No,2465,4683.6,101.3,360.0,1.0,Semiurban,1
912,LP006421,Male,Yes,1,Graduate,No,3574,0.0,61.2,360.0,1.0,Urban,0
913,LP006422,Male,Yes,0,Graduate,No,4577,0.0,129.9,360.0,,Semiurban,1
914,LP006423,Male,Yes,1,Graduate,No,4892,0.0,,360.0,0.0,Rural,0
915,LP006424,Male,Yes,1,Graduate,No,3884,0.0,47.9,240.0,1.0,Urban,1
916,LP006425,Female,No,1,Graduate,,3690,0.0,97.9,360.0,1.0,Semiurban,1
917,LP006426,Male,Yes,3+,Not Graduate,No,3285,0.0,80.3,180.0,1.0,Rural,0
918,LP006427,Male,Yes,0,Graduate,No,3384,0.0,178.0,360.0,1.0,Rural,0
919,LP006428,Male,No,1,Graduate,,3977,0.0,111.4,180.0,1.0,Urban,1
920,LP006429,Male,No,0,Graduate,Yes,7393,0.0,78.3,360.0,1.0,Semiurban,1
921,LP006430,Male,Yes,2,Graduate,No,9583,0.0,103.7,360.0,1.0,Urban,1
922,LP006431,Male,Yes,3+,Not Graduate,No,4389,0.0,85.9,,0.0,Semiurban,0
923,LP006432,Male,Yes,0,Graduate,Yes,8843,0.0,197.0,360.0,1.0,Semiurban,1
924,LP006433,Male,Yes,2,Graduate,No,4309,0.0,151.1,360.0,1.0,Urban,0
925,LP006434,Male,Yes,2,Graduate,,4997,0.0,73.6,360.0,0.0,Semiurban,0
926,LP006435,Male,Yes,0,Graduate,No,3949,790.4,121.4,360.0,1.0,Semiurban,1
927,LP006436,Male,Yes,2,Not Graduate,Yes,1956,1868.1,102.5,360.0,1.0,Semiurban,1
928,LP006437,Male,Yes,0,Graduate,No,2260,2564.2,87.7,180.0,0.0,Rural,1
929,LP006438,Male,Yes,3+,Not Graduate,No,2821,1427.4,183.9,360.0,1.0,Rural,0
930,LP006439,Female,No,0,Graduate,No,4139,2273.7,140.6,360.0,1.0,Semiurban,1
931,LP006440,Male,Yes,0,Graduate,No,1790,1743.8,97.7,360.0,1.0,Urban,1
932,LP006441,Male,Yes,2,Graduate,No,3574,3741.0,213.7,360.0,0.0,Urban,0
933,LP006442,Female,Yes,0,Graduate,No,2574,479.5,129.0,360.0,1.0,Semiurban,1
934,LP006443,Male,No,0,Graduate,No,5761,0.0,,360.0,1.0,Urban,1
935,LP006444,Male,Yes,0,Not Graduate,Yes,4690,0.0,99.2,,1.0,Urban,1
936,LP006445,Female,No,0,Not Graduate,No,2772,0.0,77.3,,0.0,Urban,0
937,LP006446,Female,No,0,Graduate,,3262,0.0,141.0,360.0,1.0,Rural,0
938,LP006447,Female,No,0,Graduate,No,3709,1684.9,140.9,360.0,1.0,Rural,1
939,LP006448,Male,Yes,2,Graduate,No,3296,496.9,109.9,84.0,1.0,Urban,1
940,LP006449,Female,No,1,Graduate,No,2986,1475.2,98.7,360.0,1.0,Urban,1
941,LP006450,Male,Yes,0,Graduate,No,9434,0.0,242.7,360.0,1.0,Semiurban,1
942,LP006451,Male,Yes,1,Graduate,No,4659,0.0,,360.0,0.0,Rural,0
943,LP006452,Male,Yes,1,Graduate,No,1990,2808.6,119.0,360.0,1.0,Urban,0
944,LP006453,Male,Yes,3+,Graduate,No,5590,0.0,128.4,360.0,1.0,Urban,1
945,LP006454,Male,Yes,0,Graduate,No,3097,1315.8,96.7,360.0,1.0,Urban,1
946,LP006455,Male,Yes,0,Not Graduate,Yes,4417,721.5,89.3,360.0,1.0,Semiurban,0
947,LP006456,Male,Yes,3+,Graduate,No,4727,0.0,100.1,360.0,1.0,Semiurban,1
948,LP006457,Female,No,0,Graduate,Yes,8358,0.0,190.4,360.0,1.0,Rural,0
949,LP006458,Female,No,1,Graduate,Yes,8499,0.0,132.0,360.0,1.0,Semiurban,1
950,LP006459,Female,Yes,1,Graduate,Yes,11266,0.0,296.3,360.0,0.0,Urban,0
951,LP006460,Male,No,0,Graduate,No,1815,2004.5,52.6,360.0,1.0,Semiurban,1
952,LP006461,Female,No,,Graduate,No,5000,0.0,134.7,480.0,0.0,Urban,0
953,LP006462,Female,Yes,2,Graduate,No,1294,2007.8,172.1,360.0,1.0,Urban,0
954,LP006463,Male,Yes,0,Graduate,No,2008,3029.5,124.2,360.0,1.0,Semiurban,1
955,LP006464,Male,Yes,2,Graduate,Yes,6393,0.0,201.2,240.0,1.0,Semiurban,0
956,LP006465,Male,Yes,3+,Graduate,No,4700,0.0,106.6,360.0,1.0,Semiurban,1
957,LP006466,Male,Yes,1,Graduate,No,8150,221.1,240.5,360.0,1.0,Urban,1
958,LP006467,Female,No,0,Graduate,No,3981,2328.6,136.9,360.0,1.0,Semiurban,1
959,LP006468,Male,Yes,1,Graduate,Yes,2948,0.0,103.6,360.0,1.0,Semiurban,1
960,LP006469,Male,Yes,3+,Graduate,No,3709,3656.0,148.9,360.0,1.0,Rural,1
961,LP006470,Male,No,0,Graduate,No,7502,3877.4,198.7,360.0,1.0,Rural,1
962,LP006471,Male,No,0,Graduate,Yes,7604,0.0,117.8,360.0,1.0,Urban,1
963,LP006472,Male,Yes,0,Graduate,No,5096,0.0,127.5,360.0,1.0,Rural,1
964,LP006473,,Yes,2,Graduate,No,2877,1970.1,126.0,360.0,0.0,Semiurban,0
965,LP006474,Male,Yes,1,Graduate,No,3386,1104.4,97.6,360.0,1.0,Urban,1
966,LP006475,Male,No,0,Graduate,Yes,20852,0.0,604.4,480.0,,Urban,1
967,LP006476,Male,Yes,2,Not Graduate,No,2943,0.0,45.8,180.0,0.0,Urban,0
968,LP006477,Male,Yes,,Graduate,No,6234,2570.7,183.9,360.0,1.0,Rural,1
969,LP006478,Male,Yes,2,Graduate,No,6030,6004.3,179.6,180.0,1.0,Semiurban,1
970,LP006479,Male,Yes,0,Graduate,No,1047,3145.2,107.4,360.0,1.0,Rural,1
971,LP006480,Male,No,0,Graduate,No,1889,32176.2,86.9,360.0,1.0,Urban,0
972,LP006481,Female,Yes,0,Graduate,No,4463,0.0,79.1,360.0,1.0,Rural,0
973,LP006482,Male,Yes,0,Graduate,No,3627,3311.9,155.7,,1.0,Rural,1
974,LP006483,Male,Yes,0,Graduate,No,7372,971.9,174.3,,1.0,Semiurban,1
975,LP006484,Male,Yes,2,Not Graduate,No,2902,0.0,44.0,180.0,0.0,Urban,0
976,LP006485,Male,Yes,0,Graduate,No,6085,2101.8,207.5,360.0,1.0,Rural,1
977,LP006486,Male,No,0,Graduate,No,5978,4226.9,281.0,360.0,1.0,Semiurban,1
978,LP006487,Male,No,0,Graduate,No,1994,1891.8,52.0,360.0,1.0,Semiurban,1
979,LP006488,Male,Yes,0,Graduate,No,5146,5731.9,209.7,360.0,1.0,Semiurban,1
980,LP006489,Female,No,3+,Graduate,,411,41292.8,335.4,180.0,,Urban,0
981,LP006490,Male,No,0,Not Graduate,No,3502,0.0,117.7,360.0,1.0,Rural,1
982,LP006491,Male,Yes,0,Graduate,No,4008,1748.5,151.7,360.0,0.0,Rural,0
983,LP006492,Male,Yes,3+,Not Graduate,No,3139,0.0,113.2,360.0,1.0,Rural,1
984,LP006493,Male,Yes,0,Graduate,No,2486,1947.6,102.2,360.0,1.0,Semiurban,1
985,LP006494,Male,Yes,0,Graduate,No,4743,2719.0,110.5,12.0,,Urban,1
986,LP006495,Female,No,0,Graduate,Yes,4812,0.0,140.6,360.0,0.0,Semiurban,0
987,LP006496,Male,No,0,Graduate,No,1830,33902.3,84.9,360.0,1.0,Urban,0
988,LP006497,Male,Yes,2,Not Graduate,No,4063,3330.1,131.2,180.0,1.0,Urban,1
989,LP006498,Male,No,0,Graduate,,2930,2815.0,171.1,360.0,1.0,Urban,1
990,LP006499,Male,No,0,Graduate,No,3235,2898.2,115.4,360.0,1.0,Urban,1
991,LP006500,Male,Yes,0,Graduate,No,5795,4605.8,243.5,360.0,1.0,Semiurban,0
992,LP006501,Female,No,0,Graduate,No,4758,0.0,130.8,360.0,1.0,Rural,1
993,LP006502,Female,No,0,Not Graduate,No,2293,0.0,68.4,360.0,1.0,Rural,1
994,LP006503,Male,Yes,2,Graduate,No,3263,1725.0,155.0,360.0,0.0,Rural,0
995,LP006504,Female,Yes,0,Graduate,No,4203,0.0,117.5,360.0,1.0,Rural,0
996,LP006505,Male,Yes,0,Graduate,No,6731,4625.7,264.0,360.0,,Semiurban,1
997,LP006506,Male,Yes,1,Graduate,,3930,2750.9,155.2,360.0,,Semiurban,0
998,LP006507,Male,Yes,1,Graduate,No,1811,3084.0,114.9,360.0,1.0,Urban,0
999,LP006508,Male,No,0,Graduate,No,3069,3177.9,96.0,360.0,1.0,Rural,1
1000,LP006509,Male,Yes,2,Graduate,Yes,7709,6411.1,469.9,360.0,1.0,Rural,1
1001,LP006510,Female,No,0,Graduate,No,9016,0.0,280.7,360.0,1.0,Semiurban,1
1002,LP006511,Male,Yes,0,Graduate,No,2754,2051.6,147.1,360.0,1.0,Rural,1
1003,LP006512,Male,Yes,3+,Graduate,No,5927,0.0,140.9,360.0,1.0,Semiurban,0
1004,LP006513,Male,Yes,2,Graduate,No,2402,1032.3,79.3,180.0,1.0,Urban,1
1005,LP006514,Male,Yes,,Graduate,Yes,5164,4458.3,67.5,,1.0,Semiurban,1
1006,LP006515,Female,Yes,0,Graduate,No,3619,1556.8,143.6,360.0,1.0,Semiurban,1
1007,LP006516,Male,Yes,3+,Graduate,No,4116,0.0,108.1,360.0,1.0,Urban,1
1008,LP006517,Male,Yes,1,Graduate,Yes,972,2912.9,118.6,360.0,1.0,Urban,0
1009,LP006518,Male,Yes,3+,Graduate,No,8103,0.0,142.2,180.0,1.0,Urban,1
1010,LP006519,Male,Yes,1,Graduate,No,1918,2228.6,115.8,360.0,1.0,Rural,1
1011,LP006520,Male,No,2,Graduate,No,5180,4459.6,181.5,360.0,1.0,Rural,1
1012,LP006521,Male,Yes,0,Graduate,No,15346,0.0,98.1,360.0,1.0,Semiurban,1
1013,LP006522,Male,Yes,2,Not Graduate,No,7386,0.0,176.6,360.0,,Rural,1
1014,LP006523,Male,No,0,Graduate,Yes,6836,0.0,79.8,360.0,1.0,Semiurban,1
1015,LP006524,Male,Yes,1,Not Graduate,No,2664,2697.7,96.3,360.0,1.0,Semiurban,1
1016,LP006525,Male,Yes,0,Not Graduate,No,2767,520.4,66.2,360.0,1.0,Rural,0
1017,LP006526,Male,Yes,2,Graduate,Yes,3394,3448.1,88.6,360.0,1.0,Urban,1
1018,LP006527,Male,No,0,Graduate,No,4006,1610.7,,360.0,1.0,Rural,1
1019,LP006528,,Yes,2,Graduate,No,2811,1818.7,128.4,360.0,0.0,Semiurban,0
1020,LP006529,Male,No,0,Graduate,No,2148,1855.1,72.4,360.0,1.0,Urban,1
1021,LP006530,Male,Yes,0,Graduate,No,2080,0.0,61.2,360.0,0.0,Urban,0
1022,LP006531,Female,No,1,Graduate,No,2775,0.0,151.6,360.0,1.0,Urban,0
1023,LP006532,Male,No,0,Graduate,No,2020,0.0,63.8,480.0,0.0,Semiurban,0
1024,LP006533,Female,No,3+,Graduate,,472,43188.6,376.4,180.0,,Urban,0
1025,LP006534,Male,Yes,2,Not Graduate,No,2235,0.0,100.9,360.0,1.0,Rural,0
1026,LP006535,Male,Yes,0,Not Graduate,No,2433,2248.6,110.8,360.0,1.0,Urban,1
1027,LP006536,Male,Yes,0,Graduate,No,3902,1742.4,154.0,360.0,0.0,Rural,0
1028,LP006537,Male,Yes,0,Graduate,No,3080,0.0,181.6,360.0,1.0,Rural,0
1029,LP006538,Male,No,0,Graduate,No,3397,0.0,68.3,360.0,1.0,Urban,1
1030,LP006539,Male,No,0,Graduate,No,5474,0.0,111.6,,0.0,Rural,0
1031,LP006540,Male,Yes,1,Graduate,No,4355,1498.9,137.2,360.0,1.0,Rural,0
1032,LP006541,Male,Yes,1,Graduate,No,2278,1369.5,81.6,360.0,,Urban,1
1033,LP006542,Male,Yes,1,Graduate,No,5540,0.0,157.1,360.0,,Rural,1
1034,LP006543,Female,Yes,0,Graduate,No,3330,0.0,36.6,360.0,1.0,Semiurban,1
1035,LP006544,Male,Yes,1,Not Graduate,No,4649,1351.2,152.7,360.0,1.0,Urban,1
1036,LP006545,Male,Yes,0,Graduate,No,7986,1026.9,167.3,,1.0,Semiurban,1
1037,LP006546,Male,Yes,0,Graduate,No,3924,1638.5,142.6,360.0,0.0,Rural,0
1038,LP006547,Female,No,0,Graduate,Yes,2543,1741.7,108.2,300.0,1.0,Semiurban,0
1039,LP006548,Male,Yes,0,Graduate,No,3302,3181.4,144.9,360.0,1.0,Urban,1
1040,LP006549,Male,No,0,Graduate,No,2951,3078.6,91.6,360.0,1.0,Rural,1
1041,LP006550,Male,Yes,1,Graduate,No,2544,2048.7,130.0,360.0,0.0,Rural,0
1042,LP006551,Male,Yes,0,Graduate,,2599,3230.0,118.3,,1.0,Urban,1
1043,LP006552,Male,Yes,0,Graduate,No,3635,2850.8,186.8,,1.0,Rural,1
1044,LP006553,Male,Yes,0,Graduate,No,2862,2042.3,103.0,360.0,1.0,Rural,1
1045,LP006554,Male,No,0,Not Graduate,No,2109,0.0,,360.0,1.0,Urban,0
1046,LP006555,Male,Yes,2,Graduate,No,4116,1430.3,117.5,360.0,1.0,Semiurban,1
1047,LP006556,Female,No,0,Graduate,No,4202,2204.1,151.6,360.0,1.0,Semiurban,1
1048,LP006557,Male,No,0,Graduate,Yes,7199,0.0,86.4,360.0,1.0,Semiurban,1
1049,LP006558,Male,Yes,2,Graduate,No,5963,4652.0,115.9,360.0,1.0,Rural,1
1050,LP006559,,Yes,3+,Graduate,No,51461,0.0,700.5,300.0,1.0,Urban,1
1051,LP006560,Male,No,0,Not Graduate,No,3436,0.0,82.9,36.0,1.0,Semiurban,0
1052,LP006561,Male,Yes,2,Graduate,No,6756,1661.0,230.7,300.0,1.0,Semiurban,1
1053,LP006562,Female,Yes,0,Graduate,No,4248,2192.6,193.4,360.0,1.0,Semiurban,1
1054,LP006563,Male,Yes,0,Graduate,No,2561,1943.8,122.4,360.0,,Urban,1
1055,LP006564,Male,Yes,0,Graduate,No,21676,7090.0,498.1,360.0,,Urban,1
1056,LP006565,Male,Yes,3+,Not Graduate,No,3397,0.0,84.3,180.0,1.0,Rural,0
1057,LP006566,Female,Yes,2,Graduate,No,2029,1428.6,107.0,480.0,1.0,Semiurban,1
1058,LP006567,Male,No,0,Not Graduate,No,7228,0.0,130.3,360.0,1.0,Semiurban,1
1059,LP006568,Female,No,0,Graduate,No,3343,0.0,74.7,360.0,0.0,Urban,0
1060,LP006569,Male,Yes,1,Graduate,No,9588,0.0,328.3,360.0,1.0,Urban,1
1061,LP006570,Male,Yes,0,Graduate,No,2819,2032.0,158.6,360.0,1.0,Rural,1
1062,LP006571,Male,No,0,Graduate,No,3030,0.0,70.3,480.0,1.0,Urban,0
1063,LP006572,Female,No,2,Graduate,,3940,1881.8,112.3,360.0,1.0,Semiurban,1
1064,LP006573,Male,Yes,0,Graduate,No,2384,0.0,69.0,360.0,,Urban,1
1065,LP006574,Male,Yes,0,Graduate,No,3070,2033.4,105.6,360.0,0.0,Urban,0
1066,LP006575,Male,Yes,0,Not Graduate,No,6010,0.0,154.3,360.0,1.0,Urban,0
1067,LP006576,Male,Yes,2,Graduate,Yes,6060,0.0,148.8,84.0,,Rural,1
1068,LP006577,Male,Yes,0,Graduate,No,4425,0.0,108.3,360.0,1.0,Urban,1
1069,LP006578,Male,Yes,1,Not Graduate,No,1720,2480.4,141.4,360.0,1.0,Rural,1
1070,LP006579,Male,Yes,1,Graduate,No,4991,0.0,,360.0,0.0,Rural,0
1071,LP006580,Male,No,0,Graduate,No,5918,0.0,,360.0,1.0,Urban,1
1072,LP006581,Female,No,0,Graduate,No,2136,0.0,102.3,360.0,0.0,Semiurban,0
1073,LP006582,Male,Yes,1,Graduate,,4039,3137.5,202.0,360.0,,Urban,0
1074,LP006583,Male,Yes,0,Graduate,No,2095,983.6,54.2,360.0,1.0,Semiurban,1
1075,LP006584,Male,Yes,2,Graduate,No,4099,0.0,100.6,360.0,1.0,Semiurban,1
1076,LP006585,Male,Yes,0,Graduate,No,1976,0.0,58.6,360.0,0.0,Urban,0
1077,LP006586,Male,Yes,0,Graduate,No,7276,1007.1,175.7,,1.0,Semiurban,1
1078,LP006587,Male,Yes,1,Graduate,No,4252,3110.0,155.1,84.0,1.0,Rural,0
1079,LP006588,Male,No,0,Graduate,Yes,7146,0.0,148.5,360.0,1.0,Rural,1
1080,LP006589,Male,Yes,0,Graduate,No,2503,2453.8,157.6,360.0,1.0,Semiurban,1
1081,LP006590,Male,No,0,Graduate,,3073,2999.0,145.1,360.0,1.0,Urban,1
1082,LP006591,Male,No,1,Not Graduate,No,3724,0.0,94.1,240.0,,Urban,1
1083,LP006592,Male,Yes,1,Graduate,No,6019,4186.7,344.4,360.0,,Urban,1
1084,LP006593,Male,Yes,0,Graduate,No,3836,3105.8,153.5,180.0,1.0,Rural,1
1085,LP006594,Male,Yes,0,Graduate,No,4619,2854.9,111.1,12.0,,Urban,1
1086,LP006595,Female,No,0,Not Graduate,No,2277,0.0,62.8,360.0,1.0,Rural,1
1087,LP006596,Male,Yes,2,Not Graduate,No,3305,2930.3,133.8,360.0,1.0,Urban,1
1088,LP006597,Male,Yes,0,Graduate,No,2203,6853.8,75.0,180.0,1.0,Semiurban,0
1089,LP006598,Male,Yes,0,Graduate,No,7550,1050.0,178.9,,1.0,Semiurban,1
1090,LP006599,Male,No,0,Graduate,Yes,9860,0.0,183.9,360.0,0.0,Urban,0
1091,LP006600,Female,No,0,Graduate,No,4539,0.0,111.7,360.0,1.0,Semiurban,1
1092,LP006601,Male,Yes,2,Graduate,No,4786,2160.2,191.2,360.0,1.0,Rural,0
1093,LP006602,Male,Yes,1,Graduate,No,8317,0.0,156.9,300.0,0.0,Semiurban,0
1094,LP006603,Male,Yes,2,Not Graduate,No,2405,1215.1,119.4,360.0,0.0,Rural,0
1095,LP006604,,No,0,Graduate,No,3391,0.0,90.5,360.0,1.0,Urban,0
1096,LP006605,Male,Yes,0,Graduate,No,9493,0.0,70.9,180.0,1.0,Urban,1
1097,LP006606,Male,Yes,1,Graduate,No,1558,1895.9,93.8,360.0,1.0,Urban,1
1098,LP006607,Male,Yes,0,Graduate,Yes,3494,0.0,24.1,120.0,1.0,Semiurban,1
1099,LP006608,Female,No,1,Graduate,No,3976,0.0,121.1,360.0,1.0,Rural,1
1100,LP006609,Male,No,0,Graduate,No,2114,2452.3,132.6,360.0,1.0,Semiurban,1
1101,LP006610,Male,Yes,0,Graduate,No,2864,1442.1,89.1,360.0,1.0,Urban,1
1102,LP006611,Male,Yes,3+,Graduate,No,39261,0.0,564.2,180.0,0.0,Semiurban,1
1103,LP006612,Male,Yes,0,Not Graduate,No,4254,0.0,113.9,180.0,1.0,Semiurban,1
1104,LP006613,Female,Yes,1,Graduate,No,3298,893.4,95.4,84.0,1.0,Semiurban,1
1105,LP006614,,Yes,1,Graduate,Yes,9810,1851.4,181.5,180.0,1.0,Urban,1
1106,LP006615,Female,No,0,Graduate,,3767,0.0,126.0,360.0,1.0,Rural,0
1107,LP006616,Male,Yes,0,Not Graduate,No,2426,2281.7,127.0,360.0,1.0,Urban,1
1108,LP006617,Male,Yes,0,Graduate,No,3186,2100.7,153.9,360.0,1.0,Rural,1
1109,LP006618,Male,Yes,3+,Graduate,Yes,5174,1828.0,206.8,360.0,1.0,Semiurban,1
1110,LP006619,Female,No,,Graduate,No,5566,0.0,141.4,480.0,0.0,Urban,0
1111,LP006620,Male,Yes,2,Graduate,Yes,8794,7186.5,404.8,360.0,1.0,Rural,1
1112,LP006621,Male,Yes,2,Graduate,No,11810,1178.0,241.4,360.0,1.0,Urban,1
1113,LP006622,Male,No,1,Graduate,Yes,4779,0.0,108.7,360.0,1.0,Rural,0
1114,LP006623,Female,No,0,Not Graduate,No,2338,0.0,72.3,360.0,1.0,Semiurban,1
1115,LP006624,Male,Yes,0,Graduate,No,3344,1944.7,98.8,360.0,0.0,Urban,0
1116,LP006625,Male,Yes,3+,Graduate,No,3264,2782.0,122.7,360.0,0.0,Rural,0
1117,LP006626,Male,Yes,1,Graduate,No,1561,1475.8,30.3,360.0,1.0,Urban,1
1118,LP006627,Female,Yes,0,Graduate,Yes,5028,0.0,103.8,360.0,0.0,Rural,0
1119,LP006628,Male,Yes,1,Graduate,Yes,3372,1257.5,118.7,360.0,1.0,Rural,1
1120,LP006629,Male,No,0,Graduate,No,8701,0.0,239.1,360.0,1.0,Urban,1
1121,LP006630,Male,Yes,0,Not Graduate,No,2328,4010.1,,180.0,1.0,Urban,0
1122,LP006631,Male,Yes,0,Graduate,No,9207,0.0,237.5,360.0,1.0,Semiurban,1
1123,LP006632,Male,Yes,0,Graduate,No,3013,2159.3,156.2,360.0,1.0,Rural,1
1124,LP006633,Male,Yes,1,Graduate,No,11038,0.0,332.5,360.0,1.0,Urban,1
1125,LP006634,Male,Yes,0,Graduate,No,10603,0.0,241.5,360.0,1.0,Semiurban,1
1126,LP006635,Male,Yes,0,Graduate,No,4107,0.0,125.6,360.0,,Semiurban,1
1127,LP006636,Male,No,0,Graduate,No,5280,0.0,138.1,360.0,0.0,Rural,1
1128,LP006637,Male,Yes,0,Graduate,No,1775,1683.0,104.3,360.0,1.0,Urban,1
1129,LP006638,Male,Yes,2,Not Graduate,No,2264,1701.0,43.6,360.0,1.0,Semiurban,1
1130,LP006639,Male,Yes,1,Not Graduate,No,2787,2681.3,93.6,360.0,1.0,Semiurban,1
1131,LP006640,Male,Yes,3+,Graduate,No,4368,1897.3,158.1,360.0,0.0,Urban,1
1132,LP006641,Male,No,0,Graduate,,3046,3184.0,162.7,360.0,1.0,Urban,1
1133,LP006642,Male,No,1,Graduate,No,4345,1840.4,120.5,360.0,1.0,Urban,1
1134,LP006643,Male,Yes,2,Not Graduate,No,2058,1460.1,64.1,300.0,,Urban,1
1135,LP006644,Male,Yes,1,Graduate,,3755,2921.3,146.1,360.0,,Semiurban,0
1136,LP006645,Male,Yes,2,Graduate,Yes,4307,1976.7,162.9,360.0,1.0,Semiurban,1
1137,LP006646,Male,No,0,Not Graduate,No,3728,0.0,27.5,120.0,1.0,Semiurban,1
1138,LP006647,Male,Yes,0,Graduate,No,3115,3502.7,55.5,180.0,1.0,Semiurban,1
1139,LP006648,Female,No,0,Graduate,No,3103,0.0,101.0,360.0,1.0,Semiurban,1
1140,LP006649,Female,Yes,0,Not Graduate,Yes,7360,0.0,151.9,360.0,1.0,Rural,1
1141,LP006650,Male,Yes,0,Graduate,No,2652,2347.0,154.8,360.0,1.0,Semiurban,1
1142,LP006651,Female,No,0,Not Graduate,No,1944,0.0,49.1,360.0,1.0,Semiurban,1
1143,LP006652,Male,No,0,Not Graduate,No,2993,2480.6,121.0,180.0,0.0,Urban,0
1144,LP006653,Female,Yes,0,Graduate,No,4830,0.0,115.9,360.0,1.0,Rural,0
1145,LP006654,Male,No,0,Not Graduate,No,3735,1350.7,102.1,360.0,1.0,Rural,0
1146,LP006655,Male,Yes,2,Graduate,Yes,4717,2127.2,161.3,360.0,1.0,Semiurban,1
1147,LP006656,Male,Yes,1,Graduate,No,8941,0.0,168.4,300.0,0.0,Semiurban,0
1148,LP006657,Male,Yes,0,Graduate,No,3323,2852.4,132.8,360.0,1.0,Urban,1
1149,LP006658,Female,Yes,0,Graduate,No,4740,0.0,83.7,360.0,1.0,Rural,0
1150,LP006659,Male,No,0,Graduate,No,3335,0.0,90.2,360.0,1.0,Urban,1
1151,LP006660,Female,No,0,Not Graduate,No,2080,0.0,56.1,360.0,1.0,Semiurban,1
1152,LP006661,Male,No,0,Graduate,No,5873,0.0,,360.0,1.0,Urban,1
1153,LP006662,Male,Yes,2,Not Graduate,No,3131,2102.5,121.0,360.0,1.0,Urban,1
1154,LP006663,Male,Yes,2,Not Graduate,No,2346,1306.8,131.6,360.0,0.0,Rural,0
1155,LP006664,Male,Yes,0,Not Graduate,No,1935,1000.8,102.7,360.0,1.0,Semiurban,1
1156,LP006665,Male,No,0,Not Graduate,No,3800,1376.9,111.7,360.0,1.0,Rural,0
1157,LP006666,Male,Yes,0,Not Graduate,Yes,4844,0.0,99.1,,1.0,Urban,1
1158,LP006667,Male,No,0,Graduate,No,6654,0.0,103.1,360.0,0.0,Rural,0
1159,LP006668,Male,No,0,Graduate,No,1948,1879.3,51.1,360.0,1.0,Semiurban,1
1160,LP006669,Male,Yes,2,Graduate,No,6937,0.0,236.7,360.0,1.0,Semiurban,1
1161,LP006670,Male,Yes,2,Graduate,Yes,7834,7871.3,487.7,360.0,1.0,Rural,1
1162,LP006671,Female,Yes,0,Graduate,,2791,2280.3,137.6,360.0,1.0,Semiurban,1
1163,LP006672,,No,0,Graduate,No,5038,0.0,93.7,360.0,1.0,Semiurban,1
1164,LP006673,Female,No,0,Graduate,No,4289,0.0,67.8,360.0,1.0,Semiurban,1
1165,LP006674,Male,Yes,1,Graduate,No,5520,0.0,44.7,360.0,1.0,Urban,1
1166,LP006675,Male,No,0,Graduate,No,4807,0.0,106.2,360.0,1.0,Semiurban,1
1167,LP006676,Female,No,0,Graduate,No,9803,1521.9,206.4,360.0,1.0,Rural,0
1168,LP006677,Male,No,0,Graduate,No,3348,0.0,122.6,360.0,1.0,Semiurban,0
1169,LP006678,Male,Yes,2,Not Graduate,No,3115,2824.1,145.2,360.0,1.0,Urban,1
1170,LP006679,Male,Yes,2,Not Graduate,No,3875,987.9,97.1,360.0,1.0,Urban,1
1171,LP006680,Male,No,0,Graduate,No,4687,1945.3,,360.0,1.0,Semiurban,0
1172,LP006681,Female,No,0,Graduate,Yes,7841,0.0,210.9,360.0,1.0,Rural,0
1173,LP006682,Male,Yes,1,Graduate,No,2805,1927.8,118.6,480.0,1.0,Semiurban,1
1174,LP006683,Female,No,0,Graduate,No,5076,0.0,125.8,360.0,1.0,Rural,1
1175,LP006684,Male,Yes,3+,Graduate,No,83974,0.0,356.3,360.0,0.0,Rural,0
1176,LP006685,Male,Yes,0,Graduate,No,13859,0.0,439.0,360.0,1.0,Semiurban,1
1177,LP006686,Male,Yes,0,Graduate,Yes,16104,0.0,250.2,360.0,1.0,Urban,1
1178,LP006687,Male,Yes,2,Graduate,No,3875,1654.3,121.7,360.0,1.0,Semiurban,1
1179,LP006688,Female,No,0,Graduate,No,6482,0.0,159.1,360.0,1.0,Urban,1
1180,LP006689,Male,Yes,2,Not Graduate,No,3115,0.0,43.1,180.0,0.0,Urban,0
1181,LP006690,Male,Yes,1,Graduate,Yes,9504,0.0,151.0,360.0,1.0,Rural,0
1182,LP006691,Female,No,0,Graduate,No,5096,0.0,122.0,360.0,1.0,Rural,1
1183,LP006692,Male,No,0,Graduate,No,2661,1766.6,135.9,360.0,1.0,Rural,1
1184,LP006693,Male,No,0,Graduate,No,5647,0.0,171.3,360.0,1.0,Urban,1
1185,LP006694,Female,No,0,Graduate,No,4141,0.0,110.2,360.0,1.0,Semiurban,1
1186,LP006695,Male,No,0,Graduate,No,6693,4392.3,227.9,360.0,0.0,Rural,0
1187,LP006696,Male,No,0,Graduate,No,8179,0.0,210.7,360.0,1.0,Urban,1
1188,LP006697,Male,No,0,Graduate,No,4103,6914.4,171.6,360.0,1.0,Urban,1
1189,LP006698,Male,Yes,,Not Graduate,No,3368,3020.2,143.3,360.0,0.0,Rural,0
1190,LP006699,Male,Yes,2,Graduate,Yes,6235,0.0,215.8,240.0,1.0,Semiurban,0
1191,LP006700,Female,Yes,2,Graduate,No,1338,1777.7,166.4,360.0,1.0,Urban,0
1192,LP006701,Male,Yes,2,Not Graduate,No,4251,3269.4,139.6,180.0,1.0,Urban,1
